"Date","NewCases","NewDeaths","Country"
2020-05-12,22,4,"Finland"
2020-05-13,19,4,"Finland"
2020-05-14,51,9,"Finland"
2020-05-15,91,3,"Finland"
2020-05-16,83,6,"Finland"
2020-05-17,58,4,"Finland"
2020-05-18,61,1,"Finland"
2020-05-19,33,2,"Finland"
2020-05-20,19,1,"Finland"
2020-05-21,44,3,"Finland"
2020-05-22,50,2,"Finland"
2020-05-23,44,0,"Finland"
2020-05-24,31,0,"Finland"
2020-05-25,11,1,"Finland"
2020-05-26,20,1,"Finland"
2020-05-27,29,4,"Finland"
2020-05-28,64,1,"Finland"
2020-05-29,51,0,"Finland"
2020-05-30,33,1,"Finland"
2020-05-31,50,2,"Finland"
2020-06-01,33,4,"Finland"
2020-06-02,26,0,"Finland"
2020-06-03,2,0,"Finland"
2020-06-04,24,1,"Finland"
2020-06-05,0,1,"Finland"
2020-06-06,30,0,"Finland"
2020-06-07,23,0,"Finland"
2020-06-08,17,1,"Finland"
2020-06-09,20,0,"Finland"
2020-06-10,24,1,"Finland"
2020-06-11,15,0,"Finland"
2020-06-12,24,1,"Finland"
2020-06-13,9,0,"Finland"
2020-06-14,14,0,"Finland"
2020-06-15,17,1,"Finland"
2020-06-16,4,0,"Finland"
2020-06-17,4,0,"Finland"
2020-06-18,5,0,"Finland"
2020-06-19,0,0,"Finland"
2020-06-20,16,0,"Finland"
2020-06-21,9,0,"Finland"
2020-06-22,1,0,"Finland"
2020-06-23,1,1,"Finland"
2020-06-24,11,0,"Finland"
2020-06-25,12,0,"Finland"
2020-06-26,5,0,"Finland"
2020-06-27,19,1,"Finland"
2020-06-28,0,0,"Finland"
2020-06-29,0,0,"Finland"
2020-06-30,18,0,"Finland"
2020-07-01,5,0,"Finland"
2020-07-02,22,0,"Finland"
2020-07-03,5,0,"Finland"
2020-07-04,28,0,"Finland"
2020-07-05,1,0,"Finland"
2020-07-06,2,0,"Finland"
2020-07-07,3,0,"Finland"
2020-07-08,1,0,"Finland"
2020-07-09,7,0,"Finland"
2020-07-10,4,0,"Finland"
2020-07-11,3,0,"Finland"
2020-07-12,0,0,"Finland"
2020-07-13,2,0,"Finland"
2020-07-14,1,0,"Finland"
2020-07-15,0,0,"Finland"
2020-07-16,0,0,"Finland"
2020-07-17,0,0,"Finland"
2020-07-18,8,0,"Finland"
2020-07-19,17,0,"Finland"
2020-07-20,20,0,"Finland"
2020-07-21,2,0,"Finland"
2020-07-22,11,0,"Finland"
2020-07-23,11,0,"Finland"
2020-07-24,10,0,"Finland"
2020-07-25,8,1,"Finland"
2020-07-26,8,0,"Finland"
2020-07-27,5,0,"Finland"
2020-07-28,5,0,"Finland"
2020-07-29,6,0,"Finland"
2020-07-30,10,0,"Finland"
2020-07-31,9,0,"Finland"
2020-08-01,9,0,"Finland"
2020-08-02,11,0,"Finland"
2020-08-03,10,0,"Finland"
2020-08-04,13,0,"Finland"
2020-08-05,17,2,"Finland"
2020-08-06,29,0,"Finland"
2020-08-07,20,0,"Finland"
2020-08-08,22,0,"Finland"
2020-08-09,14,0,"Finland"
2020-08-10,16,0,"Finland"
2020-08-11,17,2,"Finland"
2020-08-12,22,0,"Finland"
2020-08-13,19,0,"Finland"
2020-08-14,41,0,"Finland"
2020-08-15,17,0,"Finland"
2020-08-16,20,0,"Finland"
2020-08-17,11,0,"Finland"
2020-08-18,21,1,"Finland"
2020-08-19,24,0,"Finland"
2020-08-20,29,0,"Finland"
2020-08-21,37,0,"Finland"
2020-08-22,29,0,"Finland"
2020-08-23,35,0,"Finland"
2020-08-24,14,0,"Finland"
2020-08-25,18,1,"Finland"
2020-08-26,43,0,"Finland"
2020-08-27,21,0,"Finland"
2020-08-28,17,0,"Finland"
2020-08-29,23,0,"Finland"
2020-08-30,7,0,"Finland"
2020-08-31,28,0,"Finland"
2020-09-01,9,0,"Finland"
2020-09-02,56,0,"Finland"
2020-09-03,19,0,"Finland"
2020-09-04,39,0,"Finland"
2020-09-05,25,0,"Finland"
2020-09-06,36,1,"Finland"
2020-09-07,30,0,"Finland"
2020-09-08,36,0,"Finland"
2020-09-09,10,0,"Finland"
2020-09-10,93,1,"Finland"
2020-09-11,39,0,"Finland"
2020-09-12,43,0,"Finland"
2020-09-13,45,0,"Finland"
2020-09-14,23,0,"Finland"
2020-09-15,47,2,"Finland"
2020-09-16,98,0,"Finland"
2020-09-17,25,0,"Finland"
2020-09-18,49,0,"Finland"
2020-09-19,59,0,"Finland"
2020-09-20,64,0,"Finland"
2020-09-21,58,0,"Finland"
2020-09-22,66,2,"Finland"
2020-09-23,149,0,"Finland"
2020-09-24,93,2,"Finland"
2020-09-25,91,0,"Finland"
2020-09-26,105,0,"Finland"
2020-09-27,93,0,"Finland"
2020-09-28,105,0,"Finland"
2020-09-29,52,0,"Finland"
2020-09-30,158,0,"Finland"
2020-10-01,100,1,"Finland"
2020-10-02,111,0,"Finland"
2020-10-03,101,1,"Finland"
2020-10-04,40,0,"Finland"
2020-10-05,294,0,"Finland"
2020-10-06,164,1,"Finland"
2020-10-07,227,0,"Finland"
2020-10-08,120,0,"Finland"
2020-10-09,296,0,"Finland"
2020-10-10,235,0,"Finland"
2020-10-11,269,0,"Finland"
2020-10-12,149,0,"Finland"
2020-10-13,214,0,"Finland"
2020-10-14,287,0,"Finland"
2020-10-15,204,4,"Finland"
2020-10-16,291,0,"Finland"
2020-10-17,139,1,"Finland"
2020-10-18,160,0,"Finland"
2020-10-19,131,0,"Finland"
2020-10-20,131,0,"Finland"
2020-10-21,294,0,"Finland"
2020-10-22,222,2,"Finland"
2020-10-23,184,0,"Finland"
2020-10-24,219,0,"Finland"
2020-10-25,178,0,"Finland"
2020-10-26,196,0,"Finland"
2020-10-27,122,1,"Finland"
2020-10-28,193,0,"Finland"
2020-10-29,215,0,"Finland"
2020-10-30,188,0,"Finland"
2020-10-31,344,4,"Finland"
2020-11-01,203,0,"Finland"
2020-11-02,178,0,"Finland"
2020-11-03,109,1,"Finland"
2020-11-04,237,0,"Finland"
2020-11-05,293,2,"Finland"
2020-11-06,189,0,"Finland"
2020-11-07,266,1,"Finland"
2020-11-08,0,0,"Finland"
2020-11-09,412,0,"Finland"
2020-11-10,90,1,"Finland"
2020-11-11,220,0,"Finland"
2020-11-12,238,2,"Finland"
2020-11-13,197,0,"Finland"
2020-11-14,316,4,"Finland"
2020-11-15,244,0,"Finland"
2020-11-16,213,0,"Finland"
2020-11-17,104,2,"Finland"
2020-11-18,228,0,"Finland"
2020-11-19,288,3,"Finland"
2020-11-20,351,0,"Finland"
2020-11-21,461,1,"Finland"
2020-11-22,469,0,"Finland"
2020-11-23,423,0,"Finland"
2020-11-24,297,9,"Finland"
2020-11-25,353,0,"Finland"
2020-11-26,363,4,"Finland"
2020-11-27,496,0,"Finland"
2020-11-28,618,5,"Finland"
2020-11-29,541,0,"Finland"
2020-11-30,322,0,"Finland"
2020-12-01,283,6,"Finland"
2020-12-02,550,0,"Finland"
2020-12-03,420,9,"Finland"
2020-12-04,560,0,"Finland"
2020-12-05,316,7,"Finland"
2020-12-06,460,0,"Finland"
2020-12-07,413,0,"Finland"
2020-12-08,250,9,"Finland"
2020-12-09,361,1,"Finland"
2020-12-10,490,8,"Finland"
2020-12-11,840,9,"Finland"
2020-12-12,501,11,"Finland"
2020-12-13,377,0,"Finland"
2020-12-14,360,0,"Finland"
2019-12-31,0,0,"France"
2020-01-01,0,0,"France"
2020-01-02,0,0,"France"
2020-01-03,0,0,"France"
2020-01-04,0,0,"France"
2020-01-05,0,0,"France"
2020-01-06,0,0,"France"
2020-01-07,0,0,"France"
2020-01-08,0,0,"France"
2020-01-09,0,0,"France"
2020-01-10,0,0,"France"
2020-01-11,0,0,"France"
2020-01-12,0,0,"France"
2020-01-13,0,0,"France"
2020-01-14,0,0,"France"
2020-01-15,0,0,"France"
2020-01-16,0,0,"France"
2020-01-17,0,0,"France"
2020-01-18,0,0,"France"
2020-01-19,0,0,"France"
2020-01-20,0,0,"France"
2020-01-21,0,0,"France"
2020-01-22,0,0,"France"
2020-01-23,0,0,"France"
2020-01-24,0,0,"France"
2020-01-25,3,0,"France"
2020-01-26,0,0,"France"
2020-01-27,0,0,"France"
2020-01-28,0,0,"France"
2020-01-29,1,0,"France"
2020-01-30,1,0,"France"
2020-01-31,1,0,"France"
2020-02-01,0,0,"France"
2020-02-02,0,0,"France"
2020-02-03,0,0,"France"
2020-02-04,0,0,"France"
2020-02-05,0,0,"France"
2020-02-06,0,0,"France"
2020-02-07,0,0,"France"
2020-02-08,5,0,"France"
2020-02-09,0,0,"France"
2020-02-10,0,0,"France"
2020-02-11,0,0,"France"
2020-02-12,0,0,"France"
2020-02-13,0,0,"France"
2020-02-14,0,0,"France"
2020-02-15,0,1,"France"
2020-02-16,0,0,"France"
2020-02-17,1,0,"France"
2020-02-18,0,0,"France"
2020-02-19,0,0,"France"
2020-02-20,0,0,"France"
2020-02-21,0,0,"France"
2020-02-22,0,0,"France"
2020-02-23,0,0,"France"
2020-02-24,0,0,"France"
2020-02-25,0,0,"France"
2020-02-26,2,0,"France"
2020-02-27,3,1,"France"
2020-02-28,21,0,"France"
2020-02-29,19,0,"France"
2020-03-01,43,0,"France"
2020-03-02,30,0,"France"
2020-03-03,48,1,"France"
2020-03-04,34,1,"France"
2020-03-05,73,0,"France"
2020-03-06,138,3,"France"
2020-03-07,190,2,"France"
2020-03-08,103,1,"France"
2020-03-09,410,9,"France"
2020-03-10,286,11,"France"
2020-03-11,372,3,"France"
2020-03-12,497,15,"France"
2020-03-13,595,13,"France"
2020-03-14,785,18,"France"
2020-03-15,838,12,"France"
2020-03-16,924,36,"France"
2020-03-17,1210,21,"France"
2020-03-18,1097,27,"France"
2020-03-19,1404,69,"France"
2020-03-20,1861,128,"France"
2020-03-21,1617,78,"France"
2020-03-22,1847,112,"France"
2020-03-23,1559,112,"France"
2020-03-24,3838,186,"France"
2020-03-25,2446,240,"France"
2020-03-26,2931,231,"France"
2020-03-27,3922,365,"France"
2020-03-28,3809,299,"France"
2020-03-29,4611,319,"France"
2020-03-30,2599,292,"France"
2020-03-31,4376,418,"France"
2020-04-01,7578,499,"France"
2020-04-02,4861,509,"France"
2020-04-03,2116,471,"France"
2020-04-04,5233,2004,"France"
2020-04-05,4267,1053,"France"
2020-04-06,1873,518,"France"
2020-04-07,3912,833,"France"
2020-04-08,3777,1417,"France"
2020-04-09,3881,541,"France"
2020-04-10,4286,1341,"France"
2020-04-11,4342,987,"France"
2020-04-12,3114,635,"France"
2020-04-13,1613,561,"France"
2020-04-14,2673,574,"France"
2020-04-15,5497,762,"France"
2020-04-16,2633,1438,"France"
2020-04-17,2641,753,"France"
2020-04-18,405,761,"France"
2020-04-19,2569,642,"France"
2020-04-20,785,395,"France"
2020-04-21,2051,547,"France"
2020-04-22,2667,531,"France"
2020-04-23,1827,544,"France"
2020-04-24,1653,516,"France"
2020-04-25,1773,389,"France"
2020-04-26,1537,369,"France"
2020-04-27,461,242,"France"
2020-04-28,1195,437,"France"
2020-04-29,1065,367,"France"
2020-04-30,1607,427,"France"
2020-05-01,1139,289,"France"
2020-05-02,604,218,"France"
2020-05-03,794,166,"France"
2020-05-04,308,135,"France"
2020-05-05,576,306,"France"
2020-05-06,1104,330,"France"
2020-05-07,4183,278,"France"
2020-05-08,629,178,"France"
2020-05-09,642,243,"France"
2020-05-10,433,80,"France"
2020-05-11,209,70,"France"
2020-05-12,456,263,"France"
2020-05-13,708,348,"France"
2020-05-14,507,83,"France"
2020-05-15,622,351,"France"
2020-05-16,563,130,"France"
2020-05-17,372,88,"France"
2020-05-18,120,68,"France"
2020-05-19,492,186,"France"
2020-05-20,524,125,"France"
2020-05-21,418,110,"France"
2020-05-22,318,83,"France"
2020-05-23,403,74,"France"
2020-05-24,240,43,"France"
2020-05-25,115,35,"France"
2020-05-26,358,65,"France"
2020-05-27,276,98,"France"
2020-05-28,191,66,"France"
2020-05-29,3325,66,"France"
2020-05-30,597,52,"France"
2020-05-31,1828,57,"France"
2020-06-01,257,31,"France"
2020-06-02,338,31,"France"
2020-06-03,-766,107,"France"
2020-06-04,352,81,"France"
2020-06-05,767,44,"France"
2020-06-06,611,46,"France"
2020-06-07,579,31,"France"
2020-06-08,343,13,"France"
2020-06-09,211,54,"France"
2020-06-10,403,87,"France"
2020-06-11,545,23,"France"
2020-06-12,425,27,"France"
2020-06-13,726,28,"France"
2020-06-14,526,24,"France"
2020-06-15,407,9,"France"
2020-06-16,152,29,"France"
2020-06-17,344,111,"France"
2020-06-18,458,28,"France"
2020-06-19,467,28,"France"
2020-06-20,811,14,"France"
2020-06-21,641,16,"France"
2020-06-22,284,7,"France"
2020-06-23,373,23,"France"
2020-06-24,517,57,"France"
2020-06-25,81,11,"France"
2020-06-26,0,21,"France"
2020-06-27,1588,26,"France"
2020-06-28,0,0,"France"
2020-06-29,0,0,"France"
2020-06-30,1324,35,"France"
2020-07-01,541,30,"France"
2020-07-02,918,18,"France"
2020-07-03,659,14,"France"
2020-07-04,582,18,"France"
2020-07-05,0,0,"France"
2020-07-06,0,0,"France"
2020-07-07,1375,27,"France"
2020-07-08,475,13,"France"
2020-07-09,663,32,"France"
2020-07-10,621,14,"France"
2020-07-11,658,25,"France"
2020-07-12,0,0,"France"
2020-07-13,0,0,"France"
2020-07-14,1625,25,"France"
2020-07-15,0,0,"France"
2020-07-16,927,91,"France"
2020-07-17,534,18,"France"
2020-07-18,836,14,"France"
2020-07-19,0,0,"France"
2020-07-20,0,0,"France"
2020-07-21,2080,13,"France"
2020-07-22,584,0,"France"
2020-07-23,998,7,"France"
2020-07-24,1062,10,"France"
2020-07-25,1130,10,"France"
2020-07-26,0,0,"France"
2020-07-27,0,0,"France"
2020-07-28,2551,17,"France"
2020-07-29,725,14,"France"
2020-07-30,1392,15,"France"
2020-07-31,1377,16,"France"
2020-08-01,1346,11,"France"
2020-08-02,0,0,"France"
2020-08-03,0,0,"France"
2020-08-04,3376,29,"France"
2020-08-05,1039,2,"France"
2020-08-06,1695,9,"France"
2020-08-07,1604,7,"France"
2020-08-08,2288,12,"France"
2020-08-09,0,0,"France"
2020-08-10,0,0,"France"
2020-08-11,4854,16,"France"
2020-08-12,1397,14,"France"
2020-08-13,2524,17,"France"
2020-08-14,2669,17,"France"
2020-08-15,2846,18,"France"
2020-08-16,3310,3,"France"
2020-08-17,3015,1,"France"
2020-08-18,493,19,"France"
2020-08-19,2238,22,"France"
2020-08-20,3776,17,"France"
2020-08-21,4771,12,"France"
2020-08-22,4586,23,"France"
2020-08-23,3602,9,"France"
2020-08-24,4897,1,"France"
2020-08-25,1955,15,"France"
2020-08-26,3304,16,"France"
2020-08-27,5429,0,"France"
2020-08-28,6111,32,"France"
2020-08-29,7379,20,"France"
2020-08-30,5453,6,"France"
2020-08-31,5413,4,"France"
2020-09-01,3082,29,"France"
2020-09-02,4982,26,"France"
2020-09-03,7017,25,"France"
2020-09-04,7157,0,"France"
2020-09-05,8975,0,"France"
2020-09-06,8550,12,"France"
2020-09-07,7071,3,"France"
2020-09-08,4203,25,"France"
2020-09-09,6544,38,"France"
2020-09-10,8577,30,"France"
2020-09-11,9843,19,"France"
2020-09-12,9406,80,"France"
2020-09-13,10561,17,"France"
2020-09-14,7183,6,"France"
2020-09-15,6158,34,"France"
2020-09-16,7852,49,"France"
2020-09-17,9784,46,"France"
2020-09-18,10593,50,"France"
2020-09-19,13215,154,"France"
2020-09-20,13498,25,"France"
2020-09-21,11569,11,"France"
2020-09-22,4298,53,"France"
2020-09-23,10008,78,"France"
2020-09-24,13072,43,"France"
2020-09-25,16096,52,"France"
2020-09-26,15797,150,"France"
2020-09-27,14412,39,"France"
2020-09-28,11123,27,"France"
2020-09-29,4070,81,"France"
2020-09-30,8051,85,"France"
2020-10-01,12845,63,"France"
2020-10-02,13970,63,"France"
2020-10-03,12148,136,"France"
2020-10-04,16972,43,"France"
2020-10-05,12545,32,"France"
2020-10-06,5104,69,"France"
2020-10-07,10489,66,"France"
2020-10-08,18746,80,"France"
2020-10-09,18129,76,"France"
2020-10-10,20339,109,"France"
2020-10-11,26896,54,"France"
2020-10-12,16101,46,"France"
2020-10-13,8505,95,"France"
2020-10-14,12993,108,"France"
2020-10-15,22591,104,"France"
2020-10-16,30621,88,"France"
2020-10-17,25086,178,"France"
2020-10-18,32427,89,"France"
2020-10-19,29837,85,"France"
2020-10-20,13243,146,"France"
2020-10-21,20468,262,"France"
2020-10-22,26676,163,"France"
2020-10-23,41622,162,"France"
2020-10-24,42032,298,"France"
2020-10-25,45422,137,"France"
2020-10-26,52010,116,"France"
2020-10-27,26771,257,"France"
2020-10-28,33417,523,"France"
2020-10-29,36437,244,"France"
2020-10-30,47637,235,"France"
2020-10-31,49215,545,"France"
2020-11-01,32641,223,"France"
2020-11-02,49290,231,"France"
2020-11-03,52518,416,"France"
2020-11-04,36330,854,"France"
2020-11-05,40558,385,"France"
2020-11-06,58046,363,"France"
2020-11-07,60486,828,"France"
2020-11-08,86852,304,"France"
2020-11-09,38619,270,"France"
2020-11-10,20155,548,"France"
2020-11-11,22180,1220,"France"
2020-11-12,35879,328,"France"
2020-11-13,33172,425,"France"
2020-11-14,23794,932,"France"
2020-11-15,32095,354,"France"
2020-11-16,27228,302,"France"
2020-11-17,9406,506,"France"
2020-11-18,45522,1219,"France"
2020-11-19,28383,425,"France"
2020-11-20,21150,429,"France"
2020-11-21,22882,1138,"France"
2020-11-22,17881,253,"France"
2020-11-23,13157,214,"France"
2020-11-24,4452,500,"France"
2020-11-25,9155,1005,"France"
2020-11-26,16282,381,"France"
2020-11-27,13563,339,"France"
2020-11-28,12539,957,"France"
2020-11-29,12500,213,"France"
2020-11-30,9784,198,"France"
2020-12-01,4005,406,"France"
2020-12-02,8083,775,"France"
2020-12-03,14064,310,"France"
2020-12-04,12696,324,"France"
2020-12-05,11221,627,"France"
2020-12-06,12923,214,"France"
2020-12-07,11022,174,"France"
2020-12-08,3411,366,"France"
2020-12-09,13713,831,"France"
2020-12-10,14595,296,"France"
2020-12-11,13750,292,"France"
2020-12-12,13406,627,"France"
2020-12-13,13947,194,"France"
2020-12-14,11533,150,"France"
2019-12-31,0,0,"Germany"
2020-01-01,0,0,"Germany"
2020-01-02,0,0,"Germany"
2020-01-03,0,0,"Germany"
2020-01-04,0,0,"Germany"
2020-01-05,0,0,"Germany"
2020-01-06,0,0,"Germany"
2020-01-07,0,0,"Germany"
2020-01-08,0,0,"Germany"
2020-01-09,0,0,"Germany"
2020-01-10,0,0,"Germany"
2020-01-11,0,0,"Germany"
2020-01-12,0,0,"Germany"
2020-01-13,0,0,"Germany"
2020-01-14,0,0,"Germany"
2020-01-15,0,0,"Germany"
2020-01-16,0,0,"Germany"
2020-01-17,0,0,"Germany"
2020-01-18,0,0,"Germany"
2020-01-19,0,0,"Germany"
2020-01-20,0,0,"Germany"
2020-01-21,0,0,"Germany"
2020-01-22,0,0,"Germany"
2020-01-23,0,0,"Germany"
2020-01-24,0,0,"Germany"
2020-01-25,0,0,"Germany"
2020-01-26,0,0,"Germany"
2020-01-27,0,0,"Germany"
2020-01-28,1,0,"Germany"
2020-01-29,3,0,"Germany"
2020-01-30,0,0,"Germany"
2020-01-31,1,0,"Germany"
2020-02-01,2,0,"Germany"
2020-02-02,1,0,"Germany"
2020-02-03,1,0,"Germany"
2020-02-04,2,0,"Germany"
2020-02-05,0,0,"Germany"
2020-02-06,0,0,"Germany"
2020-02-07,1,0,"Germany"
2020-02-08,1,0,"Germany"
2020-02-09,0,0,"Germany"
2020-02-10,0,0,"Germany"
2020-02-11,0,0,"Germany"
2020-02-12,2,0,"Germany"
2020-02-13,0,0,"Germany"
2020-02-14,0,0,"Germany"
2020-02-15,0,0,"Germany"
2020-02-16,0,0,"Germany"
2020-02-17,0,0,"Germany"
2020-02-18,0,0,"Germany"
2020-02-19,0,0,"Germany"
2020-02-20,0,0,"Germany"
2020-02-21,0,0,"Germany"
2020-02-22,0,0,"Germany"
2020-02-23,0,0,"Germany"
2020-02-24,0,0,"Germany"
2020-02-25,0,0,"Germany"
2020-02-26,2,0,"Germany"
2020-02-27,4,0,"Germany"
2020-02-28,26,0,"Germany"
2020-02-29,10,0,"Germany"
2020-03-01,54,0,"Germany"
2020-03-02,18,0,"Germany"
2020-03-03,28,0,"Germany"
2020-03-04,39,0,"Germany"
2020-03-05,66,0,"Germany"
2020-03-06,138,0,"Germany"
2020-03-07,284,0,"Germany"
2020-03-08,163,0,"Germany"
2020-03-09,55,0,"Germany"
2020-03-10,237,2,"Germany"
2020-03-11,157,0,"Germany"
2020-03-12,271,1,"Germany"
2020-03-13,802,2,"Germany"
2020-03-14,693,0,"Germany"
2020-03-15,733,3,"Germany"
2020-03-16,1043,4,"Germany"
2020-03-17,1174,1,"Germany"
2020-03-18,1144,0,"Germany"
2020-03-19,1042,0,"Germany"
2020-03-20,5940,30,"Germany"
2020-03-21,4049,2,"Germany"
2020-03-22,3276,22,"Germany"
2020-03-23,3311,27,"Germany"
2020-03-24,4438,32,"Germany"
2020-03-25,2342,23,"Germany"
2020-03-26,4954,49,"Germany"
2020-03-27,5780,55,"Germany"
2020-03-28,6294,72,"Germany"
2020-03-29,3965,64,"Germany"
2020-03-30,4751,66,"Germany"
2020-03-31,4615,128,"Germany"
2020-04-01,5453,149,"Germany"
2020-04-02,6156,140,"Germany"
2020-04-03,6174,145,"Germany"
2020-04-04,6082,141,"Germany"
2020-04-05,5936,184,"Germany"
2020-04-06,3677,92,"Germany"
2020-04-07,3834,173,"Germany"
2020-04-08,4003,254,"Germany"
2020-04-09,4974,246,"Germany"
2020-04-10,5323,266,"Germany"
2020-04-11,4133,171,"Germany"
2020-04-12,2821,129,"Germany"
2020-04-13,2537,126,"Germany"
2020-04-14,2082,170,"Germany"
2020-04-15,2486,285,"Germany"
2020-04-16,2866,315,"Germany"
2020-04-17,3380,299,"Germany"
2020-04-18,3609,242,"Germany"
2020-04-19,2458,184,"Germany"
2020-04-20,1775,110,"Germany"
2020-04-21,1785,194,"Germany"
2020-04-22,2237,281,"Germany"
2020-04-23,2352,215,"Germany"
2020-04-24,2337,227,"Germany"
2020-04-25,2055,179,"Germany"
2020-04-26,1737,140,"Germany"
2020-04-27,1018,110,"Germany"
2020-04-28,1144,163,"Germany"
2020-04-29,1304,202,"Germany"
2020-04-30,1478,173,"Germany"
2020-05-01,1639,193,"Germany"
2020-05-02,945,94,"Germany"
2020-05-03,793,74,"Germany"
2020-05-04,679,43,"Germany"
2020-05-05,685,139,"Germany"
2020-05-06,947,165,"Germany"
2020-05-07,1284,123,"Germany"
2020-05-08,1209,147,"Germany"
2020-05-09,1251,103,"Germany"
2020-05-10,667,26,"Germany"
2020-05-11,357,22,"Germany"
2020-05-12,933,116,"Germany"
2020-05-13,798,101,"Germany"
2020-05-14,933,89,"Germany"
2020-05-15,913,101,"Germany"
2020-05-16,620,57,"Germany"
2020-05-17,583,33,"Germany"
2020-05-18,342,21,"Germany"
2020-05-19,513,72,"Germany"
2020-05-20,797,83,"Germany"
2020-05-21,745,57,"Germany"
2020-05-22,460,27,"Germany"
2020-05-23,638,42,"Germany"
2020-05-24,431,31,"Germany"
2020-05-25,289,10,"Germany"
2020-05-26,432,45,"Germany"
2020-05-27,362,47,"Germany"
2020-05-28,353,62,"Germany"
2020-05-29,741,39,"Germany"
2020-05-30,738,39,"Germany"
2020-05-31,286,11,"Germany"
2020-06-01,333,11,"Germany"
2020-06-02,213,11,"Germany"
2020-06-03,342,29,"Germany"
2020-06-04,394,30,"Germany"
2020-06-05,507,32,"Germany"
2020-06-06,407,33,"Germany"
2020-06-07,301,22,"Germany"
2020-06-08,214,6,"Germany"
2020-06-09,350,37,"Germany"
2020-06-10,318,18,"Germany"
2020-06-11,555,26,"Germany"
2020-06-12,258,8,"Germany"
2020-06-13,348,18,"Germany"
2020-06-14,247,6,"Germany"
2020-06-15,192,4,"Germany"
2020-06-16,378,9,"Germany"
2020-06-17,345,30,"Germany"
2020-06-18,580,26,"Germany"
2020-06-19,770,16,"Germany"
2020-06-20,601,10,"Germany"
2020-06-21,687,0,"Germany"
2020-06-22,537,3,"Germany"
2020-06-23,503,10,"Germany"
2020-06-24,587,19,"Germany"
2020-06-25,630,13,"Germany"
2020-06-26,477,21,"Germany"
2020-06-27,687,6,"Germany"
2020-06-28,256,3,"Germany"
2020-06-29,262,4,"Germany"
2020-06-30,498,12,"Germany"
2020-07-01,466,12,"Germany"
2020-07-02,503,9,"Germany"
2020-07-03,446,9,"Germany"
2020-07-04,422,7,"Germany"
2020-07-05,239,2,"Germany"
2020-07-06,219,4,"Germany"
2020-07-07,390,8,"Germany"
2020-07-08,397,12,"Germany"
2020-07-09,442,12,"Germany"
2020-07-10,395,6,"Germany"
2020-07-11,378,6,"Germany"
2020-07-12,248,3,"Germany"
2020-07-13,159,1,"Germany"
2020-07-14,412,4,"Germany"
2020-07-15,351,3,"Germany"
2020-07-16,534,7,"Germany"
2020-07-17,583,4,"Germany"
2020-07-18,529,1,"Germany"
2020-07-19,202,1,"Germany"
2020-07-20,249,2,"Germany"
2020-07-21,522,4,"Germany"
2020-07-22,454,5,"Germany"
2020-07-23,569,6,"Germany"
2020-07-24,815,10,"Germany"
2020-07-25,781,7,"Germany"
2020-07-26,305,0,"Germany"
2020-07-27,340,0,"Germany"
2020-07-28,633,4,"Germany"
2020-07-29,684,6,"Germany"
2020-07-30,902,6,"Germany"
2020-07-31,870,7,"Germany"
2020-08-01,955,0,"Germany"
2020-08-02,240,0,"Germany"
2020-08-03,509,7,"Germany"
2020-08-04,879,8,"Germany"
2020-08-05,741,12,"Germany"
2020-08-06,1045,7,"Germany"
2020-08-07,1147,8,"Germany"
2020-08-08,1122,12,"Germany"
2020-08-09,555,1,"Germany"
2020-08-10,436,1,"Germany"
2020-08-11,966,4,"Germany"
2020-08-12,1226,6,"Germany"
2020-08-13,1445,4,"Germany"
2020-08-14,1449,14,"Germany"
2020-08-15,1415,6,"Germany"
2020-08-16,625,0,"Germany"
2020-08-17,561,1,"Germany"
2020-08-18,1390,4,"Germany"
2020-08-19,1510,7,"Germany"
2020-08-20,1707,10,"Germany"
2020-08-21,1427,7,"Germany"
2020-08-22,2034,7,"Germany"
2020-08-23,782,2,"Germany"
2020-08-24,711,3,"Germany"
2020-08-25,1278,5,"Germany"
2020-08-26,1576,3,"Germany"
2020-08-27,1507,5,"Germany"
2020-08-28,1571,3,"Germany"
2020-08-29,1479,1,"Germany"
2020-08-30,785,6,"Germany"
2020-08-31,610,3,"Germany"
2020-09-01,1218,4,"Germany"
2020-09-02,1256,11,"Germany"
2020-09-03,1311,8,"Germany"
2020-09-04,1453,1,"Germany"
2020-09-05,1378,2,"Germany"
2020-09-06,988,1,"Germany"
2020-09-07,814,0,"Germany"
2020-09-08,1499,4,"Germany"
2020-09-09,1176,9,"Germany"
2020-09-10,1892,3,"Germany"
2020-09-11,1484,1,"Germany"
2020-09-12,1630,5,"Germany"
2020-09-13,948,2,"Germany"
2020-09-14,927,1,"Germany"
2020-09-15,1407,12,"Germany"
2020-09-16,1901,6,"Germany"
2020-09-17,2194,3,"Germany"
2020-09-18,1916,7,"Germany"
2020-09-19,2297,6,"Germany"
2020-09-20,1345,2,"Germany"
2020-09-21,922,0,"Germany"
2020-09-22,1821,10,"Germany"
2020-09-23,1769,13,"Germany"
2020-09-24,2143,19,"Germany"
2020-09-25,2153,15,"Germany"
2020-09-26,2507,9,"Germany"
2020-09-27,1410,5,"Germany"
2020-09-28,1192,3,"Germany"
2020-09-29,2089,11,"Germany"
2020-09-30,1798,17,"Germany"
2020-10-01,2503,12,"Germany"
2020-10-02,2673,8,"Germany"
2020-10-03,2563,19,"Germany"
2020-10-04,2279,2,"Germany"
